,Date,mtt_signal,mansfield_rs,minervini_rs,is_52w_high,is_52w_low,is_advance,is_decline,volume_advance,volume_decline,code,銘柄名,33業種区分,17業種区分,規模区分,市場・商品区分
3635,2024-08-02,0,-6.942786823166247,-2.4309656793142724,False,False,False,True,0,1389900,8550,栃木銀行,銀行業,銀行,TOPIX Small 2,プライム（内国株式）
3636,2024-08-02,0,9.445476575263378,11.999364844033554,False,False,False,True,0,31100,8551,北日本銀行,銀行業,銀行,TOPIX Small 2,プライム（内国株式）
3637,2024-08-02,0,-3.106611434372797,-0.2770875858344613,False,False,False,True,0,250200,8558,東和銀行,銀行業,銀行,TOPIX Small 2,プライム（内国株式）
3638,2024-08-02,0,-1.6350912836450293,0.005761924226930365,False,False,False,True,0,341800,8562,福島銀行,銀行業,銀行,TOPIX Small 2,スタンダード（内国株式）
3639,2024-08-02,0,-3.1667846276335787,0.822113375745237,False,False,False,True,0,68800,8563,大東銀行,銀行業,銀行,TOPIX Small 2,スタンダード（内国株式）
3640,2024-08-02,0,2.1612596599064116,4.389189292396992,False,False,False,True,0,58000,8566,リコーリース,その他金融業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3641,2024-08-02,0,2.631599830069642,2.495954892521748,False,False,False,True,0,1398400,8570,イオンフィナンシャルサービス,その他金融業,金融（除く銀行）,TOPIX Mid400,プライム（内国株式）
3642,2024-08-02,0,6.572365625380372,5.372197462044719,False,False,False,True,0,1780600,8572,アコム,その他金融業,金融（除く銀行）,TOPIX Mid400,スタンダード（内国株式）
3643,2024-08-02,0,-11.856094567960508,-16.3141596231439,False,True,False,True,0,275600,8584,ジャックス,その他金融業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3644,2024-08-02,0,-4.339502384785943,-7.017521753138552,False,True,False,True,0,1214800,8585,オリエントコーポレーション,その他金融業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3645,2024-08-02,0,5.354252523856662,9.65277379486548,False,False,False,True,0,5847400,8591,オリックス,その他金融業,金融（除く銀行）,TOPIX Large70,プライム（内国株式）
3646,2024-08-02,0,0.37267955339623793,1.2930009641564388,False,False,False,True,0,6496900,8593,三菱ＨＣキャピタル,その他金融業,金融（除く銀行）,TOPIX Mid400,プライム（内国株式）
3647,2024-08-02,0,7.589150192771776,7.695447784508828,False,False,True,False,564800,0,8595,ジャフコ　グループ,証券、商品先物取引業,金融（除く銀行）,TOPIX Mid400,プライム（内国株式）
3648,2024-08-02,0,-14.853862469007261,-11.779835336168519,False,False,False,True,0,222100,8596,九州リースサービス,その他金融業,金融（除く銀行）,TOPIX Small 2,スタンダード（内国株式）
3649,2024-08-02,0,-3.8269809761948714,-3.515662523316898,False,False,False,True,0,2175800,8600,トモニホールディングス,銀行業,銀行,TOPIX Small 2,プライム（内国株式）
3650,2024-08-02,0,-5.579470162267064,4.090494891836413,False,False,False,True,0,27007100,8601,大和証券グループ本社,証券、商品先物取引業,金融（除く銀行）,TOPIX Mid400,プライム（内国株式）
3651,2024-08-02,0,2.8788262504605644,13.989987772557324,False,False,False,True,0,31707900,8604,野村ホールディングス,証券、商品先物取引業,金融（除く銀行）,TOPIX Large70,プライム（内国株式）
3652,2024-08-02,0,-10.098007576912726,-2.4589104931856918,False,False,False,True,0,1225900,8609,岡三証券グループ,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3653,2024-08-02,0,0.26820281949455627,18.80110996808469,False,False,False,True,0,869700,8613,丸三証券,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3654,2024-08-02,0,9.51009240670524,8.52641790725086,False,False,False,True,0,441800,8614,東洋証券,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3655,2024-08-02,0,-7.230269514259769,-0.14225943045824696,False,False,False,True,0,1905300,8616,東海東京フィナンシャル・ホールディングス,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3656,2024-08-02,0,-22.024234705171818,-20.9196663801888,False,False,False,True,0,126700,8617,光世証券,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,スタンダード（内国株式）
3657,2024-08-02,0,-7.484597107047608,-5.107575827183327,False,False,False,True,0,449600,8622,水戸証券,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3658,2024-08-02,0,-5.509906291847965,-3.0848265146014526,False,False,False,True,0,277900,8624,いちよし証券,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3659,2024-08-02,0,1.5599554412386363,0.41263571636273694,False,False,False,True,0,1058700,8628,松井証券,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3660,2024-08-02,0,10.06298147535385,20.15579745533102,False,False,False,True,0,4377200,8630,ＳＯＭＰＯホールディングス,保険業,金融（除く銀行）,TOPIX Large70,プライム（内国株式）
3661,2024-08-02,0,-5.6358760122236395,4.879100092793047,False,False,False,True,0,4331900,8697,日本取引所グループ,その他金融業,金融（除く銀行）,TOPIX Large70,プライム（内国株式）
3662,2024-08-02,0,-12.509874523698961,-6.006281072381399,False,False,False,True,0,4630700,8698,マネックスグループ,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3663,2024-08-02,0,-5.033394987020756,-6.95134868880419,False,True,False,True,0,93100,8699,ＨＳホールディングス,証券、商品先物取引業,金融（除く銀行）,-,スタンダード（内国株式）
3664,2024-08-02,0,0.6240244387989202,-0.9955068706250844,False,False,False,True,0,8600,8700,丸八証券,証券、商品先物取引業,金融（除く銀行）,-,スタンダード（内国株式）
3665,2024-08-02,0,13.886976317014877,10.889052426988648,False,False,False,True,0,1529400,8704,トレイダーズホールディングス,証券、商品先物取引業,金融（除く銀行）,-,スタンダード（内国株式）
3666,2024-08-02,0,-5.569060058525411,-3.715992695029159,False,False,False,True,0,319700,8705,日産証券グループ,証券、商品先物取引業,金融（除く銀行）,-,スタンダード（内国株式）
3667,2024-08-02,0,14.374590191458058,31.693347907826595,False,False,False,True,0,414600,8706,極東証券,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3668,2024-08-02,0,-1.6737313490432504,2.0210515036453547,False,False,False,True,0,187800,8707,岩井コスモホールディングス,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3669,2024-08-02,0,42.527263826530096,72.33730166877366,False,False,False,True,0,245100,8708,アイザワ証券グループ,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3670,2024-08-02,0,-2.135815147984177,-1.0500718695886269,False,False,False,True,0,111000,8713,フィデアホールディングス,銀行業,銀行,TOPIX Small 2,プライム（内国株式）
3671,2024-08-02,0,2.5436642416450717,11.517456079146914,False,False,False,True,0,3441500,8714,池田泉州ホールディングス,銀行業,銀行,TOPIX Small 1,プライム（内国株式）
3672,2024-08-02,0,1.0514221585662398,0.8708345369844571,False,False,False,True,0,660400,8715,アニコム　ホールディングス,保険業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3673,2024-08-02,0,25.18829179708173,43.391027814475024,False,False,False,True,0,10088100,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,金融（除く銀行）,TOPIX Large70,プライム（内国株式）
3674,2024-08-02,0,-23.177254053226747,-24.694897309902526,False,True,False,True,0,260400,8732,マネーパートナーズグループ,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,スタンダード（内国株式）
3675,2024-08-02,0,-2.8506203129537333,0.25300007205236796,False,False,False,True,0,213000,8737,あかつき本社,証券、商品先物取引業,金融（除く銀行）,-,スタンダード（内国株式）
3676,2024-08-02,0,-15.44299020631068,-15.277433862702395,False,False,False,True,0,98400,8739,スパークス・グループ,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3677,2024-08-02,0,-5.029861709201111,-2.527227072007965,False,False,False,True,0,38200,8742,小林洋行,証券、商品先物取引業,金融（除く銀行）,TOPIX Small 2,スタンダード（内国株式）
3678,2024-08-02,0,-2.7861500983818233,9.958805996804143,False,False,False,True,0,504700,8746,第一商品,証券、商品先物取引業,金融（除く銀行）,-,スタンダード（内国株式）
3679,2024-08-02,0,9.140534015841627,15.22245621746457,False,False,False,True,0,6100,8747,豊トラスティ証券,証券、商品先物取引業,金融（除く銀行）,-,スタンダード（内国株式）
3680,2024-08-02,0,17.917888098297794,28.18762306166852,False,False,False,True,0,8133800,8750,第一生命ホールディングス,保険業,金融（除く銀行）,TOPIX Large70,プライム（内国株式）
3681,2024-08-02,0,15.397660357342069,28.11770269069373,False,False,False,True,0,10472500,8766,東京海上ホールディングス,保険業,金融（除く銀行）,TOPIX Core30,プライム（内国株式）
3682,2024-08-02,1,20.614074043480613,23.853774212135985,False,False,False,True,0,218500,8769,アドバンテッジリスクマネジメント,サービス業,情報通信・サービスその他,TOPIX Small 2,スタンダード（内国株式）
3683,2024-08-02,0,-21.37116639760823,-26.753859804922286,False,False,False,True,0,256200,8771,イー・ギャランティ,その他金融業,金融（除く銀行）,TOPIX Small 1,プライム（内国株式）
3684,2024-08-02,0,-2.5469576010256234,-0.3026830505697079,False,False,False,True,0,22800,8772,アサックス,その他金融業,金融（除く銀行）,TOPIX Small 2,スタンダード（内国株式）
3685,2024-08-02,0,-33.15218762371707,-39.53201620540882,False,True,False,True,0,165300,8783,ＧＦＡ,その他金融業,金融（除く銀行）,-,スタンダード（内国株式）
3686,2024-08-02,0,3.143273722444806,6.755787372420233,False,False,False,True,0,3889400,8789,フィンテック　グローバル,その他金融業,金融（除く銀行）,-,スタンダード（内国株式）
3687,2024-08-02,0,5.874262921091278,8.744917106092162,False,False,False,True,0,47000,8793,ＮＥＣキャピタルソリューション,その他金融業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3688,2024-08-02,0,0.0944842883962016,2.9992943378930588,False,False,False,True,0,2788200,8795,Ｔ＆Ｄホールディングス,保険業,金融（除く銀行）,TOPIX Mid400,プライム（内国株式）
3689,2024-08-02,0,5.041451554340526,1.6615822281133026,False,False,False,True,0,73400,8798,アドバンスクリエイト,保険業,金融（除く銀行）,TOPIX Small 2,プライム（内国株式）
3690,2024-08-02,0,3.4574175769959137,10.057426858132882,False,False,False,True,0,15095300,8801,三井不動産,不動産業,不動産,TOPIX Large70,プライム（内国株式）
3691,2024-08-02,0,-0.03681527780668992,3.9088679726230127,False,False,True,False,7802300,0,8802,三菱地所,不動産業,不動産,TOPIX Large70,プライム（内国株式）
3692,2024-08-02,0,0.9388895043489054,-0.329548618953659,False,False,False,True,0,289700,8803,平和不動産,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3693,2024-08-02,0,4.545829519770406,5.9039219368758955,False,False,False,True,0,1187600,8804,東京建物,不動産業,不動産,TOPIX Mid400,プライム（内国株式）
3694,2024-08-02,0,-0.3345856258808566,2.8005948920105843,False,False,False,True,0,134600,8818,京阪神ビルディング,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3695,2024-08-02,0,-4.577875881736581,-1.9103575389480363,False,False,False,True,0,1744500,8830,住友不動産,不動産業,不動産,TOPIX Large70,プライム（内国株式）
3696,2024-08-02,0,-2.6983947503343653,-3.215873742938289,False,False,False,True,0,26700,8835,太平洋興発,卸売業,商社・卸売,TOPIX Small 2,スタンダード（内国株式）
3697,2024-08-02,0,-5.109977189387537,-10.242272347535506,False,False,False,True,0,853200,8836,ＲＩＳＥ,不動産業,不動産,-,スタンダード（内国株式）
3698,2024-08-02,0,-5.036295982793271,-6.542148576428033,False,False,False,True,0,279700,8841,テーオーシー,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3699,2024-08-02,0,-2.1548327676813472,4.326131196860401,False,False,False,True,0,151600,8844,コスモスイニシア,不動産業,不動産,-,スタンダード（内国株式）
3700,2024-08-02,0,6.520517319769237,20.727233837917954,False,False,False,True,0,5181800,8848,レオパレス２１,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3701,2024-08-02,0,0.3645834604929066,-1.69157899013221,False,False,False,True,0,209400,8850,スターツコーポレーション,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3702,2024-08-02,0,-0.11778355380580585,0.1094381842493686,False,False,False,True,0,110100,8860,フジ住宅,不動産業,不動産,TOPIX Small 2,プライム（内国株式）
3703,2024-08-02,0,-3.183955402958838,-4.585154427034896,False,False,False,True,0,139700,8864,空港施設,不動産業,不動産,TOPIX Small 2,プライム（内国株式）
3704,2024-08-02,0,-18.113363663534333,-20.06996199847307,False,True,False,True,0,136400,8869,明和地所,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3705,2024-08-02,0,13.298512977241694,16.059828867518885,False,False,False,True,0,85400,8871,ゴールドクレスト,不動産業,不動産,TOPIX Small 1,スタンダード（内国株式）
3706,2024-08-02,0,8.272477495589614,6.415261392521389,False,False,False,True,0,1114300,8876,リログループ,サービス業,情報通信・サービスその他,TOPIX Mid400,プライム（内国株式）
3707,2024-08-02,0,16.388631943785214,28.320372805280947,False,False,False,True,0,66800,8877,エスリード,不動産業,不動産,TOPIX Small 2,プライム（内国株式）
3708,2024-08-02,0,-3.0278789301361853,-5.500686162543816,False,False,False,True,0,245200,8881,日神グループホールディングス,不動産業,不動産,TOPIX Small 2,プライム（内国株式）
3709,2024-08-02,0,-10.370281399288162,-17.63060273564618,False,False,False,True,0,1400,8886,ウッドフレンズ,不動産業,不動産,-,スタンダード（内国株式）
3710,2024-08-02,0,-38.2498119531031,-42.76013499947034,False,True,False,True,0,155600,8887,クミカ,不動産業,不動産,-,スタンダード（内国株式）
3711,2024-08-02,0,9.655553567609765,9.215069996647243,False,False,False,True,0,43100,8889,ＡＰＡＭＡＮ,不動産業,不動産,-,スタンダード（内国株式）
3712,2024-08-02,0,-8.803549074788775,-10.669464228521477,False,False,False,True,0,666800,8890,レーサム,不動産業,不動産,-,スタンダード（内国株式）
3713,2024-08-02,0,-14.93265279211624,-10.741288554852266,False,False,False,True,0,14800,8891,ＡＭＧホールディングス,不動産業,不動産,-,スタンダード（内国株式）
3714,2024-08-02,0,-1.40286685856148,-0.41321144983698166,False,False,False,True,0,476400,8892,日本エスコン,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3715,2024-08-02,0,20.571442939686957,28.666666666666668,False,False,False,False,0,0,8894,ＲＥＶＯＬＵＴＩＯＮ,不動産業,不動産,-,スタンダード（内国株式）
3716,2024-08-02,0,2.7382274350338687,2.869371013407571,False,False,False,True,0,2438800,8897,ＭＩＲＡＲＴＨホールディングス,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3717,2024-08-02,0,1.9850705681558445,0.48592391304408844,False,False,False,True,0,5300,8898,センチュリー２１・ジャパン,不動産業,不動産,-,スタンダード（内国株式）
3718,2024-08-02,0,-1.5199243824314035,-2.7612513044876623,False,False,False,True,0,67700,8904,ＡＶＡＮＴＩＡ,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3719,2024-08-02,0,11.316000524773418,11.664366781647963,False,False,True,False,949500,0,8905,イオンモール,不動産業,不動産,TOPIX Mid400,プライム（内国株式）
3720,2024-08-02,0,-4.395838101580207,-6.967243729153084,False,False,False,True,0,40700,8908,毎日コムネット,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3721,2024-08-02,0,27.303115131649246,31.408092863060745,False,False,False,True,0,140700,8912,エリアクエスト,不動産業,不動産,-,スタンダード（内国株式）
3722,2024-08-02,0,10.93972321034611,13.408153084450372,False,False,False,True,0,251400,8914,エリアリンク,不動産業,不動産,-,スタンダード（内国株式）
3723,2024-08-02,0,-2.9609802104833993,-5.034777822692191,False,False,False,True,0,42900,8917,ファースト住建,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3724,2024-08-02,0,5.522161106237977,0.0,True,False,False,False,0,0,8918,ランド,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3725,2024-08-02,0,-7.854083437113268,-13.042837137457369,False,False,False,True,0,370600,8919,カチタス,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3726,2024-08-02,0,-17.343305626872674,-26.450270190504654,False,True,False,True,0,339000,8920,東祥,サービス業,情報通信・サービスその他,TOPIX Small 2,スタンダード（内国株式）
3727,2024-08-02,0,4.91126500839596,7.504260244415405,False,False,False,True,0,114800,8923,トーセイ,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3728,2024-08-02,0,6.317494061745066,11.796729711168217,False,False,False,True,0,600700,8927,明豊エンタープライズ,不動産業,不動産,-,スタンダード（内国株式）
3729,2024-08-02,0,-2.6993714326483453,-5.949360484551394,False,False,False,True,0,34800,8928,穴吹興産,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3730,2024-08-02,0,18.392922209227503,21.824633986910047,False,False,False,True,0,148500,8929,青山財産ネットワークス,不動産業,不動産,-,スタンダード（内国株式）
3731,2024-08-02,0,7.2484822661923465,5.9033901800028055,False,False,False,True,0,60500,8931,和田興産,不動産業,不動産,-,スタンダード（内国株式）
3732,2024-08-02,0,4.097838568073642,6.993488292460297,False,False,False,True,0,311900,8934,サンフロンティア不動産,不動産業,不動産,TOPIX Small 1,プライム（内国株式）
3733,2024-08-02,0,-2.2346296161080192,-0.9472611323294383,False,False,False,True,0,82100,8935,ＦＪネクストホールディングス,不動産業,不動産,TOPIX Small 2,プライム（内国株式）
3734,2024-08-02,0,-13.158140500667548,-13.8146930450077,False,False,False,True,0,55400,8938,グローム・ホールディングス,不動産業,不動産,-,グロース（内国株式）
3735,2024-08-02,1,15.77953209934828,15.130857296719826,False,False,False,True,0,57800,8940,インテリックス,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3736,2024-08-02,0,-15.580471654143658,-18.87667887667888,False,True,False,True,0,109400,8944,ランドビジネス,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3737,2024-08-02,0,0.919520813756769,-1.136106458960402,False,False,False,True,0,14500,8945,サンネクスタグループ,不動産業,不動産,TOPIX Small 2,スタンダード（内国株式）
3738,2024-08-02,0,1.2452124000550624,-2.32807946232082,False,False,False,True,0,230600,8946,ＡＳＩＡＮ　ＳＴＡＲ,不動産業,不動産,-,スタンダード（内国株式）
3739,2024-08-02,0,-1.6237882566985995,-5.535530738946592,False,False,False,True,0,8720,8951,日本ビルファンド投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3740,2024-08-02,0,-4.656396783778016,-8.392607571768531,False,False,False,False,0,0,8952,ジャパンリアルエステイト投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3741,2024-08-02,0,-2.3350431113423165,-6.007577951088903,False,False,False,True,0,28141,8953,日本都市ファンド投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3742,2024-08-02,0,-6.4659511333003294,-11.946415682936603,False,False,False,True,0,8127,8954,オリックス不動産投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3743,2024-08-02,0,-4.906038351225572,-8.631512233651947,False,False,False,True,0,3197,8955,日本プライムリアルティ投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3744,2024-08-02,0,-5.948697597280184,-10.848529679776462,False,True,False,True,0,4394,8956,ＮＴＴ都市開発リート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3745,2024-08-02,0,-8.976526572916033,-14.09140053495137,False,True,False,True,0,3902,8957,東急リアル・エステート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3746,2024-08-02,0,-5.7483251999221,-10.253563433115701,False,True,False,True,0,4746,8958,グローバル・ワン不動産投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3747,2024-08-02,0,-3.3572751798767286,-8.379606436181756,False,False,False,True,0,11573,8960,ユナイテッド・アーバン投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3748,2024-08-02,0,-3.20827755260904,-6.9717464565488525,False,False,False,True,0,7301,8961,森トラストリート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3749,2024-08-02,0,2.813762855660462,1.190142504307818,False,False,False,True,0,77176,8963,インヴィンシブル投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3750,2024-08-02,0,-2.4234836963129225,-6.493982375869231,False,False,False,True,0,1535,8964,フロンティア不動産投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3751,2024-08-02,0,-4.741933837344692,-9.478456335759278,False,True,False,True,0,4998,8966,平和不動産リート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3752,2024-08-02,0,-7.347981287938343,-11.939739402375777,False,True,False,True,0,3615,8967,日本ロジスティクスファンド投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3753,2024-08-02,0,-5.068425173533031,-8.279655962451558,False,True,False,True,0,3042,8968,福岡リート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3754,2024-08-02,0,-3.2585178083121447,-7.5596097151546555,False,False,False,True,0,15544,8972,ＫＤＸ不動産投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3755,2024-08-02,0,0.3364957392650636,-4.296908065477388,False,False,False,True,0,8029,8975,いちごオフィスリート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3756,2024-08-02,0,-4.594838485293007,-6.473975107135139,False,False,False,True,0,3431,8976,大和証券オフィス投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3757,2024-08-02,0,-4.758427649398866,-9.321735538036332,False,True,False,True,0,2425,8977,阪急阪神リート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3758,2024-08-02,0,-3.6194363797335427,-8.994027088095882,False,False,False,True,0,731,8979,スターツプロシード投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3759,2024-08-02,0,-5.666461494644526,-11.983643949013828,False,False,False,True,0,10264,8984,大和ハウスリート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3760,2024-08-02,0,0.5534221203642886,-3.1103687895825876,False,False,False,True,0,32996,8985,ジャパン・ホテル・リート投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3761,2024-08-02,0,-2.8147130679861188,-8.37656539681612,False,False,False,True,0,7467,8986,大和証券リビング投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3762,2024-08-02,0,-3.496619806474077,-8.003838091250454,False,False,True,False,6719,0,8987,ジャパンエクセレント投資法人,-,-,-,REIT・ベンチャーファンド・カントリーファンド・インフラファンド
3763,2024-08-02,0,-8.789810768922734,-7.3344400823338125,False,False,False,True,0,3100,8995,誠建設工業,不動産業,不動産,-,スタンダード（内国株式）
3764,2024-08-02,0,-4.321671127726323,-3.3764268160099564,False,False,False,True,0,5400,8996,ハウスフリーダム,不動産業,不動産,-,スタンダード（内国株式）
3765,2024-08-02,0,-6.451181011929674,-7.019437423065418,False,True,False,True,0,144800,8999,グランディハウス,不動産業,不動産,TOPIX Small 2,プライム（内国株式）
3766,2024-08-02,0,-26.240594582695607,-25.524784858956718,False,True,False,True,0,1724100,9001,東武鉄道,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3767,2024-08-02,0,-10.333132765864539,-9.635602459135233,False,True,False,True,0,480200,9003,相鉄ホールディングス,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3768,2024-08-02,0,-2.8223651147625706,-2.979804990706756,False,False,False,True,0,2078500,9005,東急,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3769,2024-08-02,0,-7.950650653512548,-9.73860676442548,False,False,False,True,0,1523700,9006,京浜急行電鉄,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3770,2024-08-02,0,-25.304315347096086,-25.854892047372612,False,True,False,True,0,2285200,9007,小田急電鉄,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3771,2024-08-02,0,-13.068681638715173,-15.193055065663472,False,True,False,True,0,577800,9008,京王電鉄,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3772,2024-08-02,0,-29.494562045526663,-28.913133666610406,False,True,False,True,0,916300,9009,京成電鉄,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3773,2024-08-02,0,-24.708738134706277,-29.197220939388313,False,False,False,True,0,232300,9010,富士急行,陸運業,運輸・物流,TOPIX Small 1,プライム（内国株式）
3774,2024-08-02,0,-0.777641134671303,-4.652473737612408,False,False,False,True,0,1400,9012,秩父鉄道,陸運業,運輸・物流,-,スタンダード（内国株式）
3775,2024-08-02,0,0.3915604605195355,-0.5770634331582136,False,False,False,True,0,5600,9017,新潟交通,陸運業,運輸・物流,-,スタンダード（内国株式）
3776,2024-08-02,0,-3.291401859739207,-5.3503335850718825,False,False,False,True,0,6462700,9020,東日本旅客鉄道,陸運業,運輸・物流,TOPIX Large70,プライム（内国株式）
3777,2024-08-02,0,-10.543213327930278,-12.197575429351522,False,True,False,True,0,5693300,9021,西日本旅客鉄道,陸運業,運輸・物流,TOPIX Large70,プライム（内国株式）
3778,2024-08-02,0,-6.02921829722618,-7.17160124658921,False,False,False,True,0,4133300,9022,東海旅客鉄道,陸運業,運輸・物流,TOPIX Large70,プライム（内国株式）
3779,2024-08-02,1,18.856261651926975,29.958544638596933,False,False,False,True,0,1416100,9024,西武ホールディングス,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3780,2024-08-02,0,6.245273861188094,7.360544663192821,False,False,False,True,0,77900,9025,鴻池運輸,陸運業,運輸・物流,TOPIX Small 2,プライム（内国株式）
3781,2024-08-02,0,12.152942903776353,15.664178060368815,False,False,False,True,0,11800,9028,ゼロ,陸運業,運輸・物流,-,スタンダード（内国株式）
3782,2024-08-02,0,-2.589864969299893,2.5662771616261026,False,False,False,True,0,22500,9029,ヒガシトゥエンティワン,陸運業,運輸・物流,-,スタンダード（内国株式）
3783,2024-08-02,0,-4.0371600498657845,-5.388027365546695,False,True,False,True,0,394100,9031,西日本鉄道,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3784,2024-08-02,0,-3.2842971861329118,-6.262626342674496,False,True,True,False,32400,0,9033,広島電鉄,陸運業,運輸・物流,-,スタンダード（内国株式）
3785,2024-08-02,0,-0.888787195187879,10.449325731494842,False,False,True,False,26800,0,9034,南総通運,陸運業,運輸・物流,-,スタンダード（内国株式）
3786,2024-08-02,0,-14.250345446979617,-13.655307206803673,False,True,False,True,0,55500,9036,東部ネットワーク,陸運業,運輸・物流,-,スタンダード（内国株式）
3787,2024-08-02,0,10.670397951831333,13.156390321917083,False,False,False,True,0,86000,9037,ハマキョウレックス,陸運業,運輸・物流,TOPIX Small 2,プライム（内国株式）
3788,2024-08-02,0,-2.632685454593686,-7.6689154727442075,False,False,False,True,0,77900,9039,サカイ引越センター,陸運業,運輸・物流,TOPIX Small 1,プライム（内国株式）
3789,2024-08-02,0,-17.8412359409307,-21.479827434612503,False,False,False,True,0,984000,9041,近鉄グループホールディングス,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3790,2024-08-02,0,-7.16041998532183,-8.546341874337074,False,False,False,True,0,728100,9042,阪急阪神ホールディングス,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
3791,2024-08-02,0,-15.559575112944268,-15.429333412837876,False,True,False,True,0,532600,9044,南海電気鉄道,陸運業,運輸・物流,TOPIX Mid400,プライム（内国株式）
