,Date,mtt_condition,mtt_on,mtt_off,mansfield_rs,mansfield_rs_ma,minervini_rs,dorsey_rs,is_52w_high,is_52w_low,is_positive_mom,is_negative_mom,is_advance,is_decline,volume_advance,volume_decline,st_fast_dir,st_slow_dir,code,銘柄名,33業種区分,17業種区分,規模区分,市場・商品区分,mansfield_rsi,minervini_rsi
730,2024-08-09,0,0,0,3.414328575288761,-1.8140876061594837,3.8721638215944765,205.3718841863649,False,False,0,1,False,True,0,5700,1,1,2705,大戸屋ホールディングス,小売業,小売,-,スタンダード（内国株式）,70.1,76.2
731,2024-08-09,0,0,0,-40.28466690598251,14.433965605781824,-32.04677585302184,47.678492328756086,False,False,1,0,False,True,0,3200,-1,-1,2708,久世,卸売業,商社・卸売,-,スタンダード（内国株式）,1.1,5.0
732,2024-08-09,0,0,0,-4.962837728387493,-4.962968470992497,-6.551676227264325,67.00761084041396,False,False,1,0,False,True,0,93100,-1,-1,2715,エレマテック,卸売業,商社・卸売,TOPIX Small 2,プライム（内国株式）,40.3,45.4
733,2024-08-09,0,0,0,-23.527796446502023,-7.12653025854369,-22.783446254608236,6.805460475979543,False,False,0,1,False,True,0,50100,-1,-1,2721,ジェイホールディングス,卸売業,商社・卸売,-,スタンダード（内国株式）,7.2,12.6
734,2024-08-09,0,0,0,2.416743927826981,-8.107038128536567,-6.549656866296185,14.617645874441267,False,False,1,0,True,False,46200,0,-1,-1,2722,ＩＫホールディングス,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,66.8,45.5
735,2024-08-09,0,0,0,5.1135922383581445,-3.6786805778145157,7.872595903844131,84.80650746989892,False,False,0,0,True,False,551400,0,1,1,2726,パルグループホールディングス,小売業,小売,TOPIX Small 1,プライム（内国株式）,75.3,82.6
736,2024-08-09,0,0,0,19.274187518339293,-2.0536194830025725,17.112025809211705,71.88015946522772,False,False,1,0,False,True,0,478200,-1,1,2730,エディオン,小売業,小売,TOPIX Small 1,プライム（内国株式）,94.1,91.3
737,2024-08-09,0,0,0,6.090091506773465,7.072979704614231,11.771843213738862,130.67289493818708,False,False,1,0,False,True,0,71300,-1,-1,2733,あらた,卸売業,商社・卸売,TOPIX Small 1,プライム（内国株式）,78.4,87.0
738,2024-08-09,0,0,0,3.9091676475332404,-4.255652061588845,2.398871351957033,31.047396609350457,False,False,1,0,False,True,0,68000,-1,-1,2734,サーラコーポレーション,小売業,小売,TOPIX Small 2,プライム（内国株式）,71.7,72.9
739,2024-08-09,1,0,0,17.936165598427813,-6.184347323469322,15.655203829836061,29.315829742681107,False,False,0,1,False,True,0,71500,-1,-1,2735,ワッツ,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,93.5,90.2
